DASYLab 2016 - 2016,,,,,,,,,,,,,,,,,,,,,,,
Worksheet name: CLT oneway,,,,,,,,,,,,,,,,,,,,,,,
"Recording date     : 10/2/2020, 11:28:46 AM",0.025849,0.089978,4E-06,3.420515,3.827184,0.998699,0.36403,1.378631,1.144828,1.412109,1.357921,0.346829,0.216133,0.090803,0.532762,0.510192,0.519088,-0.000597,0.654989,0.55679,,,
Block length       : 4,,,,,,,,,,,,,,,,,,,,,,,
Delta              : 0.1 sec.,,,,,,,,,,,,,,,,,,,,,,,
Number of channels : 16,,,,,,,,,,,,,,,,,,,,,,,
Time,Load (kips),Act. Disp. (in),S. CL Disp (in),W. Quarter (in),E. Quarter (in(),Compression Strain (in),Tension Strain,West Slip 1,West Slip 2,West Slip 3,West Slip 4,East Slip 5,East Slip 6,East Slip 7,East Slip 8,West Vertical Separation (in),East Vertical Separation,N. CL Disp (in),W Support,E Support,,Avg CL Disp(in),Avg Support Disp (in)
29:44.0,8.80859,0.70148,-0.2461,3.25541,3.65419,0.97927,0.3643,1.36134,1.12844,1.3993,1.34862,0.34941,0.2231,0.09759,0.53549,0.51205,0.51425,-0.26283,0.63364,0.52823,,,
29:44.0,8.7381,0.69928,-0.24696,3.25556,3.65346,0.97862,0.36456,1.36127,1.12799,1.39833,1.34908,0.3498,0.22297,0.09791,0.53549,0.5123,0.51404,-0.2644,0.63397,0.52823,,,
29:44.0,8.75153,0.71521,-0.24711,3.2557,3.6523,0.98025,0.36338,1.36107,1.12812,1.39872,1.3496,0.34921,0.22343,0.09778,0.53556,0.51178,0.51413,-0.26369,0.63354,0.52878,,,
29:44.0,8.92273,0.70203,-0.24955,3.25275,3.65317,0.97777,0.36404,1.36186,1.12786,1.39891,1.34934,0.34941,0.22415,0.09778,0.53575,0.51245,0.51358,-0.26653,0.63409,0.52835,,,
29:44.0,8.75488,0.724,-0.25013,3.25319,3.65346,0.97771,0.3641,1.36226,1.12818,1.39885,1.34999,0.34928,0.22362,0.09766,0.53543,0.51181,0.51443,-0.26767,0.63394,0.52866,,,
29:44.0,8.8858,0.73444,-0.25114,3.25408,3.64954,0.97764,0.36417,1.36134,1.12818,1.39872,1.34947,0.34954,0.22421,0.09791,0.53537,0.51233,0.51376,-0.26852,0.63431,0.52853,,,
29:44.0,8.9563,0.69269,-0.25157,3.25245,3.65056,0.98096,0.36378,1.36127,1.12812,1.39872,1.34869,0.34967,0.22369,0.09766,0.53638,0.5119,0.5145,-0.26867,0.63358,0.52853,,,
29:44.0,9.01001,0.70807,-0.25215,3.25142,3.64983,0.98012,0.36436,1.36094,1.12753,1.3982,1.34914,0.3498,0.22356,0.09804,0.53619,0.51208,0.51431,-0.27051,0.63376,0.52859,,,
29:44.0,9.01672,0.71576,-0.25359,3.25112,3.64896,0.98031,0.36384,1.36147,1.12773,1.39813,1.34908,0.34974,0.22349,0.09842,0.53669,0.51205,0.51434,-0.27108,0.63336,0.52844,,,
29:44.0,9.01337,0.70917,-0.25532,3.25201,3.6478,0.97797,0.36462,1.36114,1.1276,1.39911,1.34882,0.34961,0.22356,0.09791,0.53575,0.51242,0.51443,-0.27094,0.63382,0.52826,,,
29:45.0,9.0033,0.70697,-0.25604,3.25009,3.6462,0.9781,0.36378,1.36107,1.12766,1.39839,1.34882,0.34987,0.22317,0.0981,0.5365,0.51187,0.51431,-0.26966,0.63367,0.52847,,,
29:45.0,9.06708,0.71191,-0.2569,3.24802,3.64605,0.97842,0.36417,1.36107,1.12766,1.39878,1.34875,0.34934,0.22343,0.09804,0.53606,0.51224,0.51392,-0.27265,0.63397,0.52805,,,
29:45.0,9.08722,0.74762,-0.2546,3.24964,3.64591,0.97979,0.36371,1.36067,1.12701,1.398,1.34888,0.35013,0.22382,0.09874,0.53669,0.51184,0.51407,-0.27393,0.63376,0.52899,,,
29:45.0,9.24835,0.73993,-0.25892,3.24772,3.64663,0.97816,0.36384,1.36028,1.12675,1.39859,1.34849,0.34947,0.22467,0.099,0.53581,0.51233,0.51389,-0.27578,0.63431,0.52814,,,
29:45.0,9.15771,0.73059,-0.26079,3.24876,3.64852,0.97667,0.36371,1.36134,1.12643,1.39774,1.34973,0.3498,0.22428,0.09842,0.53556,0.51218,0.51407,-0.27734,0.63379,0.52881,,,
29:45.0,9.13757,0.70917,-0.26079,3.2458,3.64503,0.97745,0.36423,1.36087,1.12662,1.39833,1.34901,0.34928,0.2248,0.09849,0.53549,0.51257,0.51425,-0.27734,0.6344,0.52811,,,
29:45.0,9.37592,0.71411,-0.26151,3.24477,3.64431,0.97973,0.36436,1.36054,1.12701,1.39774,1.34843,0.34967,0.22297,0.09868,0.53796,0.51221,0.51456,-0.27905,0.6337,0.52856,,,
29:45.0,9.4632,0.71796,-0.26381,3.24477,3.643,0.97921,0.36371,1.36061,1.12649,1.39794,1.34875,0.34928,0.22382,0.09932,0.53663,0.51215,0.51505,-0.28075,0.63351,0.52917,,,
29:46.0,9.38934,0.73224,-0.26208,3.2424,3.64358,0.97947,0.36358,1.35995,1.12643,1.39774,1.34914,0.3498,0.22408,0.09893,0.53669,0.51212,0.51422,-0.28132,0.63367,0.52863,,,
29:46.0,9.39606,0.7218,-0.26482,3.24211,3.64198,0.9781,0.36547,1.35995,1.12636,1.39813,1.34771,0.34967,0.22402,0.09944,0.5365,0.51248,0.51419,-0.28218,0.63397,0.52817,,,
29:46.0,9.46655,0.72729,-0.26568,3.24181,3.64097,0.97829,0.36417,1.35968,1.12675,1.39729,1.34888,0.35045,0.22382,0.09963,0.53834,0.51202,0.51398,-0.28061,0.63339,0.52835,,,
29:46.0,9.4632,0.71082,-0.26496,3.24166,3.63937,0.97784,0.36404,1.36041,1.12675,1.39761,1.3481,0.34967,0.22402,0.09919,0.53669,0.51212,0.51437,-0.2826,0.63345,0.52832,,,
29:46.0,9.65118,0.72729,-0.26554,3.24196,3.64009,0.97914,0.3641,1.35922,1.12591,1.39761,1.34856,0.35019,0.22408,0.09976,0.5372,0.51221,0.51416,-0.28474,0.6337,0.52847,,,
29:46.0,9.29535,0.72784,-0.2677,3.24196,3.63719,0.97712,0.3641,1.35902,1.12636,1.39787,1.34862,0.35006,0.22434,0.09944,0.53613,0.51242,0.51425,-0.28445,0.63416,0.52829,,,
29:46.0,9.49005,0.71686,-0.27029,3.24063,3.6382,0.97673,0.36417,1.35981,1.1261,1.39768,1.34869,0.35,0.22434,0.09944,0.53619,0.5123,0.5144,-0.28588,0.63425,0.52847,,,
29:46.0,9.59412,0.74377,-0.2713,3.24166,3.63835,0.97654,0.36449,1.35935,1.12571,1.39787,1.34901,0.35013,0.22493,0.09957,0.53638,0.51263,0.51395,-0.28844,0.63422,0.52841,,,
29:46.0,9.6579,0.724,-0.27159,3.23797,3.63762,0.97966,0.36417,1.35922,1.1261,1.39729,1.34836,0.3498,0.22454,0.10015,0.53802,0.51224,0.51428,-0.28858,0.63342,0.52841,,,
29:46.0,9.69818,0.72675,-0.27288,3.23841,3.63719,0.97888,0.36391,1.35915,1.12552,1.39716,1.34797,0.35032,0.22493,0.09963,0.53688,0.51227,0.51447,-0.29199,0.63333,0.52924,,,
29:46.0,9.71161,0.73059,-0.27202,3.23797,3.63661,0.98025,0.36488,1.35915,1.12532,1.39761,1.34804,0.34993,0.22441,0.10008,0.53821,0.51215,0.5144,-0.28943,0.63345,0.52808,,,
29:46.0,9.69818,0.72949,-0.27375,3.239,3.63631,0.97667,0.3643,1.35962,1.12591,1.39722,1.34862,0.35032,0.22389,0.099,0.53714,0.51245,0.51453,-0.29213,0.63409,0.52835,,,
29:47.0,9.84589,0.72235,-0.27447,3.23678,3.63588,0.97758,0.36404,1.35856,1.12532,1.39683,1.34797,0.34987,0.22448,0.09995,0.53758,0.51254,0.51443,-0.29128,0.63336,0.52814,,,
29:47.0,9.79889,0.72565,-0.27548,3.23723,3.63413,0.97602,0.36384,1.35856,1.12545,1.39729,1.34836,0.35078,0.22507,0.09995,0.53676,0.5127,0.51398,-0.2937,0.63388,0.52826,,,
29:47.0,9.83582,0.75311,-0.27663,3.23693,3.6337,0.97654,0.36345,1.35843,1.12565,1.39716,1.34797,0.35071,0.2252,0.10053,0.53802,0.51218,0.51419,-0.29128,0.63351,0.52838,,,
29:47.0,9.93317,0.75421,-0.27793,3.2356,3.63573,0.97576,0.36384,1.35962,1.12545,1.3969,1.34862,0.34993,0.225,0.1004,0.53751,0.51236,0.51443,-0.29683,0.63345,0.52911,,,
29:47.0,9.93652,0.75201,-0.27994,3.23486,3.63486,0.97719,0.36391,1.35955,1.12545,1.39664,1.34888,0.35026,0.22507,0.10098,0.53751,0.51251,0.51508,-0.29882,0.6333,0.52893,,,
29:47.0,9.92645,0.74048,-0.27836,3.23575,3.63137,0.97816,0.36391,1.35856,1.12513,1.39683,1.34843,0.35065,0.22493,0.10091,0.53701,0.51236,0.51477,-0.29768,0.63376,0.52927,,,
29:47.0,9.86938,0.73059,-0.28037,3.2325,3.63123,0.97699,0.36404,1.35896,1.12552,1.39664,1.34765,0.35039,0.22513,0.10027,0.53733,0.51266,0.51434,-0.29725,0.63406,0.52823,,,
29:47.0,10.06744,0.74048,-0.28282,3.23087,3.63108,0.97732,0.36475,1.35843,1.12513,1.39612,1.34758,0.35078,0.22415,0.10059,0.53878,0.51254,0.51447,-0.29697,0.63348,0.52798,,,
29:48.0,10.11108,0.73114,-0.28239,3.23087,3.62978,0.97621,0.36378,1.35829,1.12467,1.39612,1.34784,0.35078,0.22526,0.10066,0.53802,0.5126,0.51395,-0.30109,0.63354,0.52829,,,
29:48.0,10.15808,0.74323,-0.28239,3.22984,3.62905,0.97895,0.36384,1.35882,1.12487,1.39657,1.34771,0.3498,0.2248,0.10098,0.53834,0.51245,0.51425,-0.30095,0.63336,0.52826,,,
29:48.0,10.07416,0.76135,-0.28455,3.23176,3.62876,0.97498,0.36391,1.35843,1.12493,1.39644,1.34771,0.35091,0.22539,0.10117,0.53739,0.51285,0.51419,-0.30365,0.63431,0.52875,,,
29:48.0,10.17487,0.75146,-0.28642,3.2288,3.6289,0.97569,0.36391,1.35896,1.12467,1.39605,1.34908,0.35078,0.22546,0.10155,0.53714,0.51233,0.5145,-0.30479,0.63373,0.52866,,,
29:48.0,10.20844,0.74377,-0.28757,3.2291,3.62803,0.97537,0.36378,1.35915,1.12467,1.39573,1.3481,0.35123,0.22585,0.10142,0.53758,0.51266,0.51416,-0.30607,0.63419,0.52853,,,
29:48.0,10.29236,0.72949,-0.28657,3.22732,3.62629,0.97829,0.36443,1.3579,1.1248,1.39612,1.34732,0.35084,0.22487,0.10123,0.53935,0.51248,0.51459,-0.30436,0.63351,0.52829,,,
29:48.0,10.21515,0.75751,-0.28887,3.22925,3.62542,0.97725,0.36404,1.3575,1.12467,1.39579,1.34843,0.35136,0.22539,0.10161,0.5389,0.51248,0.51428,-0.30707,0.63358,0.52866,,,
29:48.0,10.37964,0.74213,-0.28844,3.2257,3.62658,0.97803,0.36397,1.35843,1.12474,1.39579,1.34758,0.35039,0.22546,0.10168,0.53922,0.51236,0.51431,-0.30678,0.63309,0.52841,,,
29:48.0,10.37628,0.75201,-0.29103,3.22718,3.62614,0.97504,0.36449,1.3581,1.12435,1.39573,1.34797,0.35117,0.22539,0.10187,0.53834,0.51254,0.5141,-0.31005,0.63394,0.52841,,,
29:48.0,10.39307,0.74432,-0.29218,3.22644,3.62396,0.97517,0.36423,1.35691,1.12448,1.39553,1.34726,0.35136,0.22572,0.102,0.53827,0.51263,0.5141,-0.31076,0.63336,0.52838,,,
29:48.0,10.32928,0.75806,-0.29218,3.22659,3.62324,0.97498,0.36443,1.35796,1.12409,1.39631,1.34804,0.35143,0.22598,0.10161,0.53789,0.51291,0.51385,-0.31005,0.63419,0.52844,,,
29:48.0,10.44678,0.75916,-0.29305,3.22274,3.62294,0.97647,0.36456,1.3577,1.12467,1.39527,1.34726,0.35149,0.22493,0.10168,0.53916,0.51236,0.5144,-0.30835,0.63342,0.52817,,,
29:49.0,10.40985,0.75806,-0.29377,3.22555,3.62309,0.9753,0.36436,1.35843,1.12422,1.3954,1.34869,0.35136,0.2248,0.10168,0.53777,0.51251,0.51489,-0.31233,0.63388,0.52887,,,
29:49.0,10.44342,0.7597,-0.29405,3.2254,3.62193,0.97706,0.36364,1.35763,1.12383,1.3954,1.34765,0.35149,0.22631,0.10174,0.5384,0.51273,0.5144,-0.31389,0.63348,0.52878,,,
29:49.0,10.41321,0.74652,-0.29549,3.22452,3.62077,0.97647,0.36449,1.35783,1.12396,1.39586,1.34791,0.35136,0.22507,0.10263,0.53802,0.51239,0.51541,-0.31389,0.63348,0.52933,,,
29:49.0,10.57434,0.75751,-0.29751,3.22171,3.61931,0.97582,0.36488,1.3577,1.12383,1.39501,1.34687,0.35123,0.22513,0.10161,0.53884,0.51257,0.51437,-0.31588,0.63342,0.5282,,,
29:49.0,10.5777,0.77124,-0.29881,3.22112,3.61946,0.97556,0.36404,1.3575,1.12415,1.3956,1.34771,0.35123,0.22546,0.10238,0.53985,0.51227,0.51431,-0.31261,0.63348,0.52838,,,
29:49.0,10.62805,0.74323,-0.29967,3.22038,3.61873,0.97491,0.36397,1.3577,1.12422,1.3956,1.34726,0.35182,0.22585,0.10212,0.53859,0.51285,0.51447,-0.31816,0.634,0.52838,,,
29:49.0,10.60455,0.75696,-0.30126,3.2192,3.61931,0.97725,0.36475,1.35724,1.12389,1.39482,1.34784,0.35091,0.22579,0.10283,0.53846,0.51254,0.51505,-0.31973,0.63342,0.5289,,,
29:49.0,10.6012,0.74762,-0.3014,3.22023,3.61844,0.97511,0.3641,1.3581,1.1235,1.39527,1.34758,0.35149,0.22566,0.10219,0.53789,0.51282,0.5145,-0.31944,0.63428,0.52844,,,
29:50.0,10.76569,0.75916,-0.3027,3.22038,3.61989,0.97504,0.36475,1.35803,1.12376,1.39527,1.34797,0.3513,0.22585,0.10302,0.53859,0.51273,0.51477,-0.32157,0.63364,0.52844,,,
29:50.0,10.82611,0.74268,-0.30356,3.2189,3.618,0.97446,0.36514,1.35691,1.12331,1.39547,1.34706,0.3513,0.22657,0.1027,0.53903,0.51318,0.51398,-0.32229,0.63367,0.52798,,,
29:50.0,10.79254,0.7608,-0.30212,3.2189,3.6167,0.97693,0.36345,1.35743,1.1237,1.3954,1.34745,0.35123,0.22598,0.10276,0.53909,0.51248,0.51447,-0.322,0.63348,0.52841,,,
29:50.0,10.75562,0.79102,-0.30284,3.21875,3.61481,0.97602,0.36371,1.35697,1.12396,1.39501,1.34719,0.35175,0.22585,0.10295,0.53953,0.51242,0.5144,-0.32243,0.63367,0.52866,,,
29:50.0,10.94696,0.79431,-0.305,3.21609,3.61466,0.97693,0.36391,1.35677,1.12376,1.39469,1.34758,0.35175,0.22605,0.1034,0.54048,0.51242,0.51419,-0.32243,0.63324,0.52841,,,
29:50.0,10.92346,0.78003,-0.30802,3.2158,3.61597,0.97465,0.36462,1.3581,1.1237,1.39495,1.34752,0.35149,0.22572,0.10251,0.53909,0.51276,0.51447,-0.32556,0.63373,0.52841,,,
29:50.0,10.89661,0.75476,-0.3099,3.21653,3.61393,0.97381,0.36495,1.35598,1.12324,1.39462,1.3468,0.35195,0.22683,0.10302,0.53897,0.513,0.51416,-0.32726,0.63379,0.52817,,,
29:50.0,10.95367,0.77289,-0.30946,3.2155,3.6135,0.97374,0.36436,1.35717,1.12266,1.39449,1.34778,0.35189,0.22651,0.10359,0.53834,0.51276,0.51422,-0.32812,0.63351,0.52838,,,
29:50.0,11.00067,0.78717,-0.30846,3.21343,3.61146,0.97354,0.36364,1.35651,1.12285,1.39462,1.34732,0.35215,0.22677,0.10327,0.53953,0.51273,0.51422,-0.32655,0.63339,0.5285,,,
29:50.0,11.15845,0.7608,-0.31134,3.21225,3.61175,0.97563,0.3641,1.35671,1.12324,1.39443,1.34752,0.3513,0.22585,0.10442,0.53972,0.51285,0.51523,-0.32954,0.63348,0.52884,,,
29:50.0,11.09802,0.77948,-0.3109,3.21269,3.60987,0.97524,0.36391,1.35618,1.12324,1.39449,1.34713,0.35202,0.22657,0.10372,0.54023,0.5127,0.5141,-0.3311,0.63336,0.52863,,,
29:50.0,11.06781,0.77399,-0.31364,3.21107,3.61103,0.97446,0.36436,1.35783,1.12266,1.39482,1.34804,0.35104,0.2271,0.10385,0.5389,0.51263,0.51526,-0.33281,0.63364,0.5289,,,
29:51.0,11.09467,0.78717,-0.31206,3.21003,3.60899,0.97504,0.36449,1.35618,1.12324,1.39424,1.34628,0.35182,0.22664,0.10334,0.53935,0.51282,0.51434,-0.33423,0.63339,0.52841,,,
29:51.0,11.0611,0.77344,-0.31609,3.21018,3.60798,0.97511,0.36436,1.35605,1.12305,1.39449,1.34635,0.35156,0.22644,0.10346,0.53941,0.5127,0.51462,-0.33395,0.63354,0.5282,,,
29:51.0,11.24573,0.7608,-0.31594,3.21003,3.60885,0.974,0.36397,1.35585,1.12227,1.39398,1.34693,0.35195,0.22736,0.10378,0.54004,0.51303,0.51401,-0.33494,0.63364,0.52802,,,
29:51.0,11.28601,0.78717,-0.3171,3.20988,3.60958,0.97478,0.3643,1.35538,1.12259,1.39417,1.34674,0.35202,0.22736,0.10461,0.53909,0.51254,0.51526,-0.33637,0.63336,0.52927,,,
29:51.0,11.24908,0.77673,-0.31738,3.20944,3.60899,0.97335,0.36378,1.35717,1.12266,1.39411,1.34765,0.35215,0.22723,0.10391,0.53941,0.51291,0.51483,-0.33565,0.63376,0.5285,,,
29:51.0,11.32294,0.78937,-0.31782,3.20914,3.60958,0.97348,0.36391,1.3577,1.12279,1.39404,1.34745,0.35169,0.22729,0.10404,0.53979,0.51285,0.51511,-0.33679,0.63324,0.52887,,,
29:51.0,11.33972,0.78387,-0.31868,3.20944,3.60522,0.9727,0.36475,1.35545,1.12253,1.39469,1.34654,0.35215,0.22742,0.10372,0.53928,0.51306,0.51419,-0.3375,0.63388,0.52811,,,
29:51.0,11.32294,0.79541,-0.3194,3.20796,3.60434,0.97504,0.36404,1.35552,1.12259,1.39391,1.34693,0.35267,0.22749,0.10423,0.54042,0.51257,0.5144,-0.33836,0.63342,0.52863,,,
29:52.0,11.36993,0.78552,-0.31796,3.20486,3.60434,0.97439,0.3643,1.35545,1.1222,1.39359,1.34615,0.35234,0.22742,0.10449,0.5413,0.51254,0.51434,-0.33807,0.63333,0.52832,,,
29:52.0,11.51428,0.77454,-0.32214,3.2056,3.60405,0.97537,0.3641,1.35585,1.12324,1.39352,1.3457,0.35241,0.22769,0.10449,0.54124,0.5127,0.51474,-0.34077,0.6333,0.52841,,,
29:52.0,11.31287,0.77069,-0.32372,3.20663,3.60434,0.97276,0.36384,1.35638,1.12246,1.39372,1.34739,0.35234,0.22769,0.10391,0.53903,0.5127,0.51486,-0.34205,0.63364,0.52853,,,
29:52.0,11.49414,0.79321,-0.32473,3.20663,3.60507,0.97231,0.3641,1.35598,1.12214,1.39346,1.34635,0.3528,0.22821,0.10429,0.53991,0.51291,0.51453,-0.34504,0.63342,0.52853,,,
29:52.0,11.65192,0.80035,-0.3243,3.20574,3.60536,0.97211,0.36436,1.35585,1.12246,1.39385,1.34687,0.35215,0.22788,0.1048,0.53979,0.51276,0.51486,-0.34561,0.63336,0.52893,,,
29:52.0,11.54785,0.79266,-0.32559,3.20353,3.60013,0.97322,0.36391,1.35532,1.12246,1.39333,1.34628,0.35273,0.22749,0.1048,0.53998,0.51276,0.51437,-0.34547,0.63345,0.5282,,,
29:52.0,11.51093,0.81738,-0.32574,3.20382,3.60042,0.97504,0.36397,1.35545,1.12207,1.39333,1.34654,0.3526,0.22782,0.10519,0.54092,0.51263,0.51483,-0.34405,0.63327,0.52884,,,
29:52.0,11.60828,0.78387,-0.32761,3.20161,3.59766,0.97315,0.36404,1.35525,1.12272,1.39287,1.34589,0.35345,0.22756,0.10468,0.54124,0.51276,0.5144,-0.34547,0.63345,0.52866,,,
29:53.0,11.6922,0.80145,-0.32963,3.20057,3.59839,0.97517,0.36436,1.35479,1.12149,1.393,1.34589,0.35228,0.22834,0.10519,0.54048,0.51288,0.51465,-0.34974,0.63333,0.52875,,,
29:53.0,11.64185,0.78387,-0.32891,3.1988,3.59824,0.97354,0.36475,1.35545,1.12149,1.39261,1.34596,0.35234,0.22814,0.10461,0.54061,0.51309,0.51434,-0.35059,0.63358,0.5282,,,
29:53.0,11.63513,0.8042,-0.3315,3.20279,3.59882,0.97185,0.36397,1.35479,1.12181,1.39261,1.34589,0.35299,0.22828,0.1048,0.53979,0.51282,0.51462,-0.3523,0.63376,0.52844,,,
29:53.0,11.75262,0.77893,-0.33294,3.19954,3.59679,0.97257,0.36462,1.35538,1.12155,1.39261,1.34641,0.35286,0.22782,0.10493,0.54036,0.51318,0.51465,-0.3523,0.63397,0.52771,,,
29:53.0,11.84662,0.77893,-0.33337,3.19628,3.59708,0.97367,0.36449,1.35439,1.12194,1.39255,1.34557,0.35306,0.22801,0.105,0.54193,0.51291,0.51459,-0.35187,0.6329,0.52835,,,
29:53.0,11.89026,0.7998,-0.33323,3.19702,3.59664,0.97439,0.36482,1.35453,1.12123,1.39268,1.3457,0.3526,0.22834,0.10525,0.54238,0.51282,0.51462,-0.35286,0.63318,0.52847,,,
29:53.0,11.71234,0.8031,-0.33452,3.19628,3.5949,0.9727,0.36391,1.35479,1.12181,1.39248,1.34628,0.3526,0.22814,0.10519,0.53991,0.51251,0.5144,-0.35429,0.63342,0.52844,,,
29:53.0,11.87012,0.8009,-0.33596,3.19761,3.59475,0.97328,0.36417,1.35512,1.12149,1.39255,1.34693,0.3528,0.229,0.10544,0.54048,0.51245,0.51532,-0.35713,0.63306,0.52905,,,
29:53.0,11.69891,0.82178,-0.33755,3.19717,3.59504,0.97185,0.36404,1.35479,1.12155,1.39294,1.34583,0.35312,0.22932,0.10487,0.53979,0.51309,0.5145,-0.35727,0.63394,0.52829,,,
29:53.0,12.01782,0.79211,-0.33841,3.19362,3.59504,0.97179,0.36371,1.35466,1.12097,1.39248,1.34687,0.35306,0.22887,0.1057,0.5401,0.51285,0.51508,-0.35898,0.62863,0.52832,,,
29:53.0,12.01111,0.78882,-0.33884,3.19555,3.59286,0.97107,0.36364,1.35453,1.12136,1.393,1.3468,0.35332,0.22965,0.10487,0.54029,0.51328,0.51453,-0.35855,0.62958,0.5282,,,
29:53.0,12.18231,0.80255,-0.33927,3.19377,3.59272,0.97361,0.36397,1.35353,1.12103,1.39235,1.3457,0.35358,0.22867,0.10576,0.54219,0.51236,0.51474,-0.35713,0.62817,0.52823,,,
29:54.0,12.08496,0.78937,-0.34043,3.19259,3.59155,0.97387,0.36423,1.35413,1.12142,1.39229,1.34583,0.35273,0.22834,0.10525,0.54206,0.51318,0.51456,-0.36012,0.62836,0.5282,,,
29:54.0,12.01447,0.83057,-0.34259,3.1917,3.59054,0.97198,0.36371,1.3536,1.12129,1.39242,1.34596,0.35358,0.2286,0.10583,0.54238,0.51245,0.51453,-0.35827,0.62842,0.52841,,,
29:54.0,12.16217,0.82617,-0.34417,3.19185,3.59155,0.97146,0.36371,1.35439,1.12077,1.39242,1.34687,0.3539,0.2288,0.10608,0.54023,0.51257,0.51517,-0.36438,0.62885,0.52875,,,
29:54.0,12.11182,0.79156,-0.3446,3.19229,3.58923,0.97205,0.36436,1.35413,1.12077,1.39261,1.34544,0.35299,0.22946,0.10557,0.54054,0.51331,0.51437,-0.36438,0.62939,0.5278,,,
29:54.0,11.99432,0.83167,-0.3459,3.19155,3.59054,0.97101,0.36391,1.35446,1.12077,1.39203,1.34628,0.35351,0.22932,0.10557,0.54048,0.51282,0.51529,-0.36552,0.62891,0.52896,,,
29:54.0,12.1051,0.82343,-0.34662,3.19185,3.58879,0.97081,0.36423,1.353,1.12038,1.39209,1.34557,0.35345,0.22972,0.10627,0.54061,0.51297,0.5144,-0.36638,0.62903,0.52814,,,
29:54.0,12.34009,0.80035,-0.34604,3.18904,3.58705,0.97407,0.36456,1.35367,1.12084,1.39203,1.3457,0.35306,0.22854,0.1064,0.54326,0.51279,0.51462,-0.36581,0.62842,0.52786,,,
29:54.0,12.38708,0.81683,-0.34748,3.18815,3.5872,0.97101,0.36338,1.3534,1.12077,1.3917,1.3457,0.35345,0.22919,0.1064,0.54181,0.51303,0.5145,-0.36837,0.6282,0.5282,,,
29:55.0,12.40051,0.8042,-0.34763,3.18682,3.58618,0.97367,0.36449,1.35267,1.12077,1.39183,1.3455,0.35358,0.22887,0.10646,0.54313,0.51303,0.51486,-0.36751,0.6283,0.52808,,,
29:55.0,12.30652,0.82507,-0.35065,3.18742,3.58807,0.97075,0.36397,1.3538,1.12006,1.39151,1.34648,0.35351,0.22985,0.10672,0.54086,0.51285,0.5148,-0.37221,0.6286,0.52859,,,
29:55.0,12.43408,0.82452,-0.35065,3.18682,3.58705,0.97172,0.36443,1.35446,1.12038,1.39151,1.34596,0.35332,0.22913,0.10659,0.54143,0.51282,0.51526,-0.37135,0.62866,0.52859,,,
29:55.0,12.42401,0.81024,-0.35137,3.18742,3.58356,0.97309,0.36443,1.35347,1.12032,1.39183,1.34576,0.35384,0.22939,0.10691,0.54187,0.51294,0.5155,-0.37391,0.62872,0.52921,,,
29:55.0,12.38708,0.79376,-0.35353,3.18756,3.58284,0.97172,0.36514,1.35274,1.12006,1.3917,1.34537,0.35345,0.22919,0.1064,0.54149,0.51324,0.51471,-0.37278,0.62894,0.52768,,,
29:55.0,12.47101,0.81134,-0.35353,3.18742,3.58153,0.97029,0.36364,1.3532,1.12025,1.39177,1.34576,0.35364,0.22959,0.10646,0.54225,0.51288,0.51459,-0.37093,0.62854,0.52823,,,
29:55.0,12.4408,0.83441,-0.35526,3.1852,3.58167,0.97049,0.36462,1.35228,1.12019,1.3919,1.34544,0.3539,0.22972,0.10691,0.54124,0.513,0.51465,-0.37448,0.62891,0.52823,,,
29:55.0,12.69592,0.80914,-0.35612,3.18342,3.58153,0.97159,0.36475,1.35287,1.12038,1.39125,1.34563,0.35423,0.22913,0.10685,0.54376,0.51279,0.51459,-0.37363,0.62823,0.52789,,,
29:55.0,12.48779,0.84869,-0.35699,3.18446,3.58182,0.97003,0.36397,1.35373,1.1198,1.3917,1.34589,0.3539,0.23018,0.10723,0.54149,0.51294,0.51505,-0.37747,0.62875,0.52887,,,
29:55.0,12.62878,0.84705,-0.35828,3.18372,3.57978,0.97153,0.36462,1.35221,1.11973,1.39131,1.34518,0.35371,0.22985,0.1078,0.54212,0.51279,0.51489,-0.38003,0.62851,0.52914,,,
29:55.0,12.565,0.83112,-0.36001,3.18283,3.57964,0.97159,0.36391,1.35406,1.1196,1.39164,1.34648,0.35351,0.23011,0.10749,0.54086,0.51294,0.51556,-0.3806,0.62881,0.52884,,,
29:55.0,12.565,0.81024,-0.35944,3.18032,3.57775,0.97062,0.36436,1.35281,1.11941,1.39138,1.34531,0.35377,0.23005,0.10717,0.542,0.51294,0.51453,-0.37989,0.62885,0.52792,,,
29:56.0,12.7597,0.8042,-0.36174,3.18239,3.5776,0.97068,0.36423,1.35215,1.12006,1.39125,1.34498,0.35449,0.22978,0.10691,0.54174,0.51312,0.51483,-0.38031,0.62848,0.52811,,,
29:56.0,12.84698,0.80695,-0.36376,3.18076,3.57833,0.96984,0.36443,1.35168,1.11947,1.39112,1.3455,0.35358,0.22991,0.10761,0.542,0.51337,0.51456,-0.38401,0.62875,0.5278,,,
29:56.0,12.74628,0.83716,-0.3616,3.18032,3.57615,0.97094,0.36351,1.35215,1.12012,1.39105,1.34498,0.35462,0.23011,0.10729,0.54376,0.5127,0.5145,-0.38159,0.62827,0.52832,,,
